buyer_id,date,hour,spend
119,5/30/18,11,$4.33 
119,5/30/18,12,$5.22 
119,5/30/18,13,$6.90 
119,5/30/18,14,$7.33 
119,5/30/18,15,$6.71 
119,5/30/18,16,$6.69 
119,5/30/18,17,$7.37 
119,5/30/18,18,$7.59 
119,5/30/18,19,$8.26 
119,5/30/18,20,$8.08 
119,5/30/18,21,$8.07 
119,5/30/18,22,$8.09 
119,5/30/18,23,$9.11 
119,5/31/18,0,$9.25 
119,5/31/18,1,$9.22 
119,5/31/18,2,$8.05 
119,5/31/18,3,$8.65 
119,5/31/18,4,$5.87 
119,5/31/18,5,$4.89 
119,5/31/18,6,$3.34 
119,5/31/18,7,$2.37 
119,5/31/18,8,$2.15 
119,5/31/18,9,$2.38 
119,5/31/18,10,$2.61 
119,5/31/18,11,$3.54 
119,5/31/18,12,$4.84 
119,5/31/18,13,$6.83 
119,5/31/18,14,$7.61 
119,5/31/18,15,$8.17 
119,5/31/18,16,$8.16 
119,5/31/18,17,$8.72 
119,5/31/18,18,$8.52 
119,5/31/18,19,$8.88 
119,5/31/18,20,$9.33 
119,5/31/18,21,$9.10 
119,5/31/18,22,$9.36 
119,5/31/18,23,$9.21 
119,6/1/18,0,$8.70 
119,6/1/18,1,$10.24 
119,6/1/18,2,$12.15 
119,6/1/18,3,$12.35 
119,6/1/18,4,$8.68 
119,6/1/18,5,$7.38 
119,6/1/18,6,$5.58 
119,6/1/18,7,$3.88 
119,6/1/18,8,$3.03 
119,6/1/18,9,$3.17 
119,6/1/18,10,$4.60 
119,6/1/18,11,$5.98 
119,6/1/18,12,$7.21 
119,6/1/18,13,$8.73 
119,6/1/18,14,$9.74 
119,6/1/18,15,$9.94 
119,6/1/18,16,$9.26 
119,6/1/18,17,$10.35 
119,6/1/18,18,$10.15 
119,6/1/18,19,$8.64 
119,6/5/18,21,$0.66 
119,6/5/18,22,$1.29 
119,6/5/18,23,$1.60 
119,6/6/18,0,$1.59 
119,6/6/18,1,$1.82 
119,6/6/18,2,$1.71 
119,6/6/18,3,$6.51 
119,6/6/18,4,$6.36 
119,6/6/18,5,$6.71 
119,6/6/18,6,$4.12 
119,6/6/18,7,$2.62 
119,6/6/18,8,$2.26 
119,6/6/18,9,$3.71 
119,6/6/18,10,$6.98 
119,6/6/18,11,$10.37 
119,6/6/18,12,$14.19 
119,6/6/18,13,$16.02 
119,6/6/18,14,$15.87 
119,6/6/18,16,$15.86 
119,6/6/18,17,$17.14 
119,6/6/18,18,$16.42 
119,6/6/18,19,$15.56 
119,6/6/18,20,$17.29 
119,6/6/18,21,$16.31 
119,6/6/18,22,$15.20 
119,6/6/18,23,$17.34 
119,6/7/18,0,$15.05 
119,6/7/18,1,$19.55 
119,6/7/18,2,$20.37 
119,6/7/18,4,$7.09 
119,6/7/18,5,$6.03 
119,6/7/18,7,$2.47 
119,6/7/18,9,$3.17 
119,6/7/18,12,$13.32 
119,6/7/18,13,$14.90 
119,6/7/18,14,$15.61 
119,6/7/18,15,$17.44 
119,6/7/18,16,$18.18 
119,6/7/18,17,$18.88 
119,6/7/18,18,$19.20 
119,6/7/18,19,$18.73 
119,6/7/18,20,$17.97 
119,6/7/18,21,$17.07 
119,6/7/18,22,$17.42 
119,6/7/18,23,$17.95 
119,6/8/18,0,$17.38 
119,6/8/18,1,$21.11 
119,6/8/18,2,$21.82 
119,6/8/18,4,$8.06 
119,6/8/18,5,$8.37 
119,6/8/18,7,$3.44 
119,6/8/18,9,$4.09 
119,6/8/18,12,$18.65 
119,6/8/18,13,$19.97 
119,6/8/18,14,$18.22 
119,6/8/18,15,$18.03 
119,6/8/18,16,$20.08 
119,6/8/18,17,$17.14 
119,6/8/18,18,$15.91 
119,6/8/18,19,$17.14 
119,6/8/18,20,$17.03 
119,6/8/18,21,$15.75 
119,6/8/18,22,$3.71 
119,6/9/18,6,$0.08 
119,6/9/18,7,$0.45 
119,6/9/18,8,$0.55 
119,6/9/18,9,$0.92 
119,6/9/18,10,$0.67 
119,6/9/18,11,$0.02 
119,6/9/18,12,$1.46 
119,6/9/18,13,$0.49 
119,6/9/18,14,$0.47 
119,6/9/18,15,$0.48 
119,6/9/18,16,$0.48 
119,6/9/18,17,$1.34 
119,6/9/18,18,$2.16 
119,6/9/18,19,$1.39 
119,6/9/18,20,$0.66 
119,6/9/18,21,$0.64 
119,6/9/18,22,$0.65 
119,6/9/18,23,$0.67 
119,6/10/18,0,$0.60 
119,6/10/18,1,$0.71 
119,6/10/18,2,$0.65 
119,6/10/18,3,$0.63 
119,6/10/18,6,$0.28 
119,6/10/18,7,$1.01 
119,6/10/18,8,$0.71 
119,6/10/18,9,$1.00 
119,6/10/18,10,$0.66 
119,6/10/18,11,$0.02 
119,6/10/18,12,$2.40 
119,6/10/18,13,$0.71 
119,6/10/18,14,$0.69 
119,6/10/18,15,$0.67 
119,6/10/18,16,$0.68 
119,6/10/18,17,$0.68 
119,6/10/18,18,$0.68 
119,6/10/18,19,$0.68 
119,6/10/18,20,$0.67 
119,6/10/18,21,$0.67 
119,6/10/18,22,$0.67 
119,6/10/18,23,$0.65 
119,6/11/18,0,$0.68 
119,6/11/18,1,$0.69 
119,6/11/18,2,$0.68 
119,6/11/18,3,$0.63 
119,6/11/18,6,$0.26 
119,6/11/18,7,$1.06 
119,6/11/18,8,$0.66 
119,6/11/18,9,$1.60 
119,6/11/18,10,$0.97 
119,6/11/18,11,$0.02 
119,6/11/18,12,$1.55 
119,6/11/18,13,$0.68 
119,6/11/18,14,$0.67 
119,6/11/18,15,$0.68 
119,6/11/18,16,$0.68 
119,6/11/18,17,$0.68 
119,6/11/18,18,$0.70 
119,6/11/18,19,$0.67 
119,6/11/18,20,$0.66 
119,6/11/18,21,$0.67 
119,6/11/18,22,$0.67 
119,6/11/18,23,$0.67 
119,6/12/18,0,$0.67 
119,6/12/18,1,$0.69 
119,6/12/18,2,$0.66 
119,6/12/18,3,$0.65 
119,6/12/18,6,$0.49 
119,6/12/18,7,$1.40 
119,6/12/18,8,$1.03 
119,6/12/18,9,$1.15 
119,6/12/18,10,$0.70 
119,6/12/18,11,$0.04 
119,6/12/18,12,$1.38 
119,6/12/18,13,$0.70 
119,6/12/18,14,$0.69 
119,6/12/18,15,$0.67 
119,6/12/18,16,$0.68 
119,6/12/18,17,$0.68 
119,6/12/18,18,$0.66 
119,6/12/18,19,$0.66 
119,6/12/18,20,$0.66 
119,6/12/18,21,$0.69 
119,6/12/18,22,$0.65 
119,6/12/18,23,$0.68 
119,6/13/18,0,$0.57 
119,6/13/18,1,$0.77 
119,6/13/18,2,$0.67 
119,6/13/18,3,$0.64 
119,6/13/18,6,$0.33 
119,6/13/18,7,$1.20 
119,6/13/18,8,$1.17 
119,6/13/18,9,$1.25 
119,6/13/18,10,$0.75 
119,6/13/18,11,$0.06 
119,6/13/18,12,$1.31 
119,6/13/18,13,$0.75 
119,6/13/18,14,$0.67 
119,6/13/18,15,$0.67 
119,6/13/18,16,$0.67 
119,6/13/18,17,$0.67 
119,6/13/18,18,$0.66 
119,6/13/18,19,$0.68 
119,6/13/18,20,$0.66 
119,6/13/18,21,$0.67 
119,6/13/18,22,$0.67 
119,6/13/18,23,$0.64 
120,5/17/18,0,$11.35 
120,5/17/18,1,$12.41 
120,5/17/18,2,$10.80 
120,5/17/18,3,$8.89 
120,5/17/18,4,$4.63 
120,5/17/18,5,$3.59 
120,5/17/18,6,$2.25 
120,5/17/18,7,$1.77 
120,5/17/18,8,$1.77 
120,5/17/18,9,$2.06 
120,5/17/18,10,$3.03 
120,5/17/18,11,$5.03 
120,5/17/18,12,$5.03 
120,5/17/18,13,$5.93 
120,5/17/18,14,$7.05 
120,5/17/18,15,$7.20 
120,5/17/18,16,$6.71 
120,5/17/18,17,$7.36 
120,5/17/18,18,$7.75 
120,5/17/18,19,$9.05 
120,5/17/18,20,$10.39 
120,5/17/18,21,$6.58 
120,5/17/18,22,$7.08 
120,5/17/18,23,$9.50 
120,5/18/18,0,$9.53 
120,5/18/18,1,$11.67 
120,5/18/18,2,$15.67 
120,5/18/18,3,$17.78 
120,5/18/18,4,$8.78 
120,5/18/18,5,$5.47 
120,5/18/18,6,$3.07 
120,5/18/18,7,$1.84 
120,5/18/18,8,$1.45 
120,5/18/18,9,$1.76 
120,5/18/18,10,$2.74 
120,5/18/18,11,$3.72 
120,5/18/18,12,$4.56 
120,5/18/18,13,$6.08 
120,5/18/18,14,$8.58 
120,5/18/18,15,$12.82 
120,5/18/18,16,$14.42 
120,5/18/18,17,$8.37 
120,5/18/18,18,$12.24 
120,5/18/18,19,$12.86 
120,5/18/18,20,$15.88 
120,5/18/18,21,$12.51 
120,5/18/18,22,$11.95 
120,5/18/18,23,$12.13 
120,5/19/18,0,$14.70 
120,5/19/18,1,$16.97 
120,5/19/18,2,$16.13 
120,5/19/18,3,$10.15 
120,5/19/18,4,$6.62 
120,5/19/18,5,$4.65 
120,5/19/18,6,$3.24 
120,5/19/18,7,$2.09 
120,5/19/18,8,$1.82 
120,5/19/18,9,$2.28 
120,5/19/18,10,$3.42 
120,5/19/18,11,$5.71 
120,5/19/18,12,$7.53 
120,5/19/18,13,$7.94 
120,5/19/18,14,$7.50 
120,5/19/18,15,$6.27 
120,5/19/18,16,$7.10 
120,5/19/18,17,$8.95 
120,5/19/18,18,$8.75 
120,5/19/18,19,$9.91 
120,5/19/18,20,$11.63 
120,5/19/18,21,$12.39 
120,5/19/18,22,$12.03 
120,5/19/18,23,$10.34 
120,5/20/18,0,$7.51 
120,5/20/18,1,$8.24 
120,5/20/18,2,$10.20 
120,5/20/18,3,$9.42 
120,5/20/18,4,$6.31 
120,5/20/18,5,$4.94 
120,5/20/18,6,$3.55 
120,5/20/18,7,$2.40 
120,5/20/18,8,$1.71 
120,5/20/18,9,$1.67 
120,5/20/18,10,$2.68 
120,5/20/18,11,$4.44 
120,5/20/18,12,$6.35 
120,5/20/18,13,$6.74 
120,5/20/18,14,$7.07 
120,5/20/18,15,$6.79 
120,5/20/18,16,$5.99 
120,5/20/18,17,$6.61 
120,5/20/18,18,$8.23 
120,5/20/18,19,$8.91 
120,5/20/18,20,$9.57 
120,5/20/18,21,$8.89 
120,5/20/18,22,$10.59 
120,5/20/18,23,$10.23 
120,5/21/18,0,$7.06 
120,5/21/18,1,$6.96 
120,5/21/18,2,$8.20 
120,5/21/18,3,$6.57 
120,5/21/18,4,$4.79 
120,5/21/18,5,$3.87 
120,5/21/18,6,$2.56 
120,5/21/18,7,$1.72 
120,5/21/18,8,$1.56 
120,5/21/18,9,$2.27 
120,5/21/18,10,$3.99 
120,5/21/18,11,$5.80 
120,5/21/18,12,$6.12 
120,5/21/18,13,$9.09 
120,5/21/18,14,$7.70 
120,5/21/18,15,$6.52 
120,5/21/18,16,$6.23 
120,5/21/18,17,$5.46 
120,5/21/18,18,$4.08 
120,5/21/18,19,$4.38 
120,5/21/18,20,$7.05 
120,5/21/18,21,$8.95 
120,5/21/18,22,$9.12 
120,5/21/18,23,$12.40 
120,5/22/18,0,$15.12 
120,5/22/18,1,$8.30 
120,5/22/18,2,$4.95 
120,5/22/18,3,$4.66 
120,5/22/18,4,$3.86 
120,5/22/18,5,$2.98 
120,5/22/18,6,$1.76 
120,5/22/18,7,$1.20 
120,5/22/18,8,$1.19 
120,5/22/18,9,$1.92 
120,5/22/18,10,$4.04 
120,5/22/18,11,$6.01 
120,5/22/18,12,$6.03 
120,5/22/18,13,$5.69 
120,5/22/18,14,$5.47 
120,5/22/18,15,$4.34 
120,5/22/18,16,$6.10 
120,5/22/18,17,$5.92 
120,5/22/18,18,$7.25 
120,5/22/18,19,$11.96 
120,5/22/18,20,$10.57 
120,5/22/18,21,$8.07 
120,5/22/18,22,$9.29 
120,5/22/18,23,$11.44 
120,5/23/18,0,$12.38 
120,5/23/18,1,$8.46 
120,5/23/18,2,$5.57 
120,5/23/18,3,$4.98 
120,5/23/18,4,$3.07 
120,5/23/18,5,$2.61 
120,5/23/18,6,$2.21 
120,5/23/18,7,$1.76 
120,5/23/18,8,$1.63 
120,5/23/18,9,$1.86 
120,5/23/18,10,$3.32 
120,5/23/18,11,$4.73 
120,5/23/18,12,$7.97 
120,5/23/18,13,$6.01 
120,5/23/18,14,$7.07 
120,5/23/18,15,$23.69 
120,5/23/18,16,$26.07 
120,5/23/18,17,$22.42 
120,5/23/18,18,$19.93 
120,5/23/18,19,$21.60 
120,5/23/18,20,$20.91 
120,5/23/18,21,$19.95 
120,5/23/18,22,$19.28 
120,5/23/18,23,$19.85 
120,5/24/18,0,$22.97 
120,5/24/18,1,$24.02 
120,5/24/18,2,$23.70 
120,5/24/18,3,$18.04 
120,5/24/18,4,$11.66 
120,5/24/18,5,$8.64 
120,5/24/18,6,$5.29 
120,5/24/18,7,$3.32 
120,5/24/18,8,$2.65 
120,5/24/18,9,$4.08 
120,5/24/18,10,$7.33 
120,5/24/18,11,$10.66 
120,5/24/18,12,$12.36 
120,5/24/18,13,$13.40 
120,5/24/18,14,$14.91 
120,5/24/18,15,$15.78 
120,5/24/18,16,$18.02 
120,5/24/18,17,$19.31 
120,5/24/18,18,$18.53 
120,5/24/18,19,$18.62 
120,5/24/18,20,$19.82 
120,5/24/18,21,$17.23 
120,5/24/18,22,$18.10 
120,5/24/18,23,$18.53 
120,5/25/18,0,$21.30 
120,5/25/18,1,$24.62 
120,5/25/18,2,$26.30 
120,5/25/18,3,$23.83 
120,5/25/18,4,$14.61 
120,5/25/18,5,$9.90 
120,5/25/18,6,$6.11 
120,5/25/18,7,$4.55 
120,5/25/18,8,$3.33 
120,5/25/18,9,$4.71 
120,5/25/18,10,$7.90 
120,5/25/18,11,$12.02 
120,5/25/18,12,$13.05 
120,5/25/18,13,$15.09 
120,5/25/18,14,$18.05 
120,5/25/18,15,$16.06 
120,5/25/18,16,$20.09 
120,5/25/18,17,$18.07 
120,5/25/18,18,$21.05 
120,5/25/18,19,$19.58 
120,5/25/18,20,$23.80 
120,5/25/18,21,$20.18 
120,5/25/18,22,$19.27 
120,5/25/18,23,$25.07 
120,5/26/18,0,$29.52 
120,5/26/18,1,$18.31 
120,5/26/18,2,$19.39 
120,5/26/18,3,$15.70 
120,5/26/18,4,$10.94 
120,5/26/18,5,$8.51 
120,5/26/18,6,$5.96 
120,5/26/18,7,$3.61 
120,5/26/18,8,$2.50 
120,5/26/18,9,$3.16 
120,5/26/18,10,$8.92 
120,5/26/18,11,$14.17 
120,5/26/18,12,$15.12 
120,5/26/18,13,$17.24 
120,5/26/18,14,$24.74 
120,5/26/18,15,$16.35 
120,5/26/18,16,$15.66 
120,5/26/18,17,$20.41 
120,5/26/18,18,$22.10 
120,5/26/18,19,$22.46 
120,5/26/18,20,$21.86 
120,5/26/18,21,$19.83 
120,5/26/18,22,$19.90 
120,5/26/18,23,$20.59 
120,5/27/18,0,$22.26 
120,5/27/18,1,$26.80 
120,5/27/18,2,$30.66 
120,5/27/18,3,$10.34 
120,5/27/18,4,$5.23 
120,5/27/18,5,$4.95 
120,5/27/18,6,$4.72 
120,5/27/18,7,$3.88 
120,5/27/18,8,$2.96 
120,5/27/18,9,$3.36 
120,5/27/18,10,$7.20 
120,5/27/18,11,$13.50 
120,5/27/18,12,$19.35 
120,5/27/18,13,$19.27 
120,5/27/18,14,$19.27 
120,5/27/18,15,$18.15 
120,5/27/18,16,$17.91 
120,5/27/18,17,$19.19 
120,5/27/18,18,$22.19 
120,5/27/18,19,$22.33 
120,5/27/18,20,$21.83 
120,5/27/18,21,$21.67 
120,5/27/18,22,$18.80 
120,5/27/18,23,$21.22 
120,5/28/18,0,$20.77 
120,5/28/18,1,$23.14 
120,5/28/18,2,$24.28 
120,5/28/18,3,$9.93 
120,5/28/18,4,$9.65 
120,5/28/18,5,$7.42 
120,5/28/18,6,$4.76 
120,5/28/18,7,$3.53 
120,5/28/18,8,$2.76 
120,5/28/18,9,$3.06 
120,5/28/18,10,$7.16 
120,5/28/18,11,$13.79 
120,5/28/18,12,$17.55 
120,5/28/18,13,$16.62 
120,5/28/18,14,$19.30 
120,5/28/18,15,$20.02 
120,5/28/18,16,$19.82 
120,5/28/18,17,$20.21 
120,5/28/18,18,$21.54 
120,5/28/18,19,$24.01 
120,5/28/18,20,$25.85 
120,5/28/18,21,$14.97 
120,5/28/18,22,$15.69 
120,5/28/18,23,$19.94 
120,5/29/18,0,$22.76 
120,5/29/18,1,$22.70 
120,5/29/18,2,$23.33 
120,5/29/18,3,$14.32 
120,5/29/18,4,$7.40 
120,5/29/18,5,$6.72 
120,5/29/18,6,$5.19 
120,5/29/18,7,$4.01 
120,5/29/18,8,$3.56 
120,5/29/18,9,$6.23 
120,5/29/18,10,$12.57 
120,5/29/18,11,$13.83 
120,5/29/18,12,$17.58 
120,5/29/18,13,$14.83 
120,5/29/18,14,$15.86 
120,5/29/18,15,$15.17 
120,5/29/18,16,$22.25 
120,5/29/18,17,$20.10 
120,5/29/18,18,$20.82 
120,5/29/18,19,$21.28 
120,5/29/18,20,$24.30 
120,5/29/18,21,$25.06 
120,5/29/18,22,$27.28 
120,5/29/18,23,$16.90 
120,5/30/18,0,$18.24 
120,5/30/18,1,$23.71 
120,5/30/18,2,$24.56 
120,5/30/18,3,$18.22 
120,5/30/18,4,$11.20 
120,5/30/18,5,$7.21 
120,5/30/18,6,$4.08 
120,5/30/18,7,$3.11 
120,5/30/18,8,$3.33 
120,5/30/18,9,$5.21 
120,5/30/18,10,$8.87 
120,5/30/18,11,$11.88 
120,5/30/18,12,$12.80 
120,5/30/18,13,$14.46 
120,5/30/18,14,$14.29 
120,5/30/18,15,$23.06 
120,5/30/18,16,$22.30 
120,5/30/18,17,$18.86 
120,5/30/18,18,$17.99 
120,5/30/18,19,$23.22 
120,5/30/18,20,$19.89 
120,5/30/18,21,$21.47 
120,5/30/18,22,$22.36 
120,5/30/18,23,$18.34 
120,5/31/18,0,$16.69 
120,5/31/18,1,$18.28 
120,5/31/18,2,$20.11 
120,5/31/18,3,$17.37 
120,5/31/18,4,$9.74 
120,5/31/18,5,$6.59 
120,5/31/18,6,$4.77 
120,5/31/18,7,$4.15 
120,5/31/18,8,$4.22 
120,5/31/18,9,$6.35 
120,5/31/18,10,$10.57 
120,5/31/18,11,$15.56 
120,5/31/18,12,$15.12 
120,5/31/18,13,$18.28 
120,5/31/18,14,$20.67 
120,5/31/18,15,$22.83 
120,5/31/18,16,$26.55 
120,5/31/18,17,$26.10 
120,5/31/18,18,$17.71 
120,5/31/18,19,$2.46 
120,6/4/18,5,$2.28 
120,6/4/18,6,$2.78 
120,6/4/18,7,$1.59 
120,6/4/18,8,$1.47 
120,6/4/18,9,$1.18 
120,6/4/18,10,$1.37 
120,6/4/18,11,$3.08 
120,6/4/18,12,$5.17 
120,6/4/18,13,$3.97 
120,6/4/18,14,$4.73 
120,6/4/18,15,$4.91 
120,6/4/18,16,$5.74 
120,6/4/18,17,$7.00 
120,6/4/18,18,$6.35 
120,6/4/18,19,$8.69 
120,6/4/18,20,$6.29 
120,6/4/18,21,$5.21 
120,6/4/18,22,$3.87 
120,6/4/18,23,$4.44 
120,6/5/18,0,$4.80 
120,6/5/18,2,$4.33 
120,6/5/18,3,$4.03 
120,6/5/18,4,$3.32 
120,6/5/18,5,$2.74 
120,6/5/18,6,$2.20 
120,6/5/18,7,$1.12 
120,6/5/18,8,$0.70 
120,6/5/18,9,$0.57 
120,6/5/18,10,$0.49 
120,6/5/18,11,$0.64 
120,6/5/18,12,$1.20 
120,6/5/18,13,$1.66 
120,6/5/18,14,$2.19 
120,6/5/18,15,$2.22 
120,6/5/18,16,$2.89 
120,6/5/18,17,$3.87 
120,6/5/18,18,$5.95 
120,6/5/18,19,$6.08 
120,6/5/18,20,$7.63 
120,6/5/18,21,$8.09 
120,6/5/18,22,$7.33 
120,6/5/18,23,$8.15 
120,6/6/18,0,$10.04 
120,6/6/18,1,$11.39 
120,6/6/18,2,$9.03 
120,6/6/18,3,$6.78 
120,6/6/18,4,$4.89 
120,6/6/18,5,$4.23 
120,6/6/18,6,$2.84 
120,6/6/18,7,$2.18 
120,6/6/18,8,$1.71 
120,6/6/18,9,$1.79 
120,6/6/18,10,$2.24 
120,6/6/18,11,$3.20 
120,6/6/18,12,$4.79 
120,6/6/18,13,$5.89 
120,6/6/18,14,$5.60 
120,6/6/18,16,$5.62 
120,6/6/18,17,$5.33 
120,6/6/18,18,$5.37 
120,6/6/18,19,$4.92 
120,6/6/18,20,$7.65 
120,6/6/18,21,$4.11 
120,6/6/18,22,$2.74 
120,6/6/18,23,$3.68 
120,6/7/18,0,$4.09 
120,6/7/18,1,$4.74 
120,6/7/18,2,$3.55 
120,6/7/18,3,$4.11 
120,6/7/18,4,$2.52 
120,6/7/18,5,$2.02 
120,6/7/18,6,$1.66 
120,6/7/18,7,$1.15 
120,6/7/18,8,$1.03 
120,6/7/18,9,$1.01 
120,6/7/18,10,$1.63 
120,6/7/18,11,$1.64 
120,6/7/18,12,$1.58 
120,6/7/18,13,$2.51 
120,6/7/18,14,$2.73 
120,6/7/18,15,$2.28 
120,6/7/18,16,$2.06 
120,6/7/18,17,$1.05 
120,6/7/18,18,$1.66 
120,6/7/18,19,$1.98 
120,6/7/18,20,$1.59 
120,6/7/18,21,$1.29 
120,6/7/18,22,$1.41 
120,6/7/18,23,$3.27 
120,6/8/18,0,$3.49 
120,6/8/18,1,$4.09 
120,6/8/18,2,$3.49 
120,6/8/18,3,$3.31 
120,6/8/18,4,$2.49 
120,6/8/18,5,$1.84 
120,6/8/18,6,$1.28 
120,6/8/18,7,$0.89 
120,6/8/18,8,$0.70 
120,6/8/18,9,$0.85 
120,6/8/18,10,$1.43 
120,6/8/18,11,$1.97 
120,6/8/18,12,$3.20 
120,6/8/18,13,$4.08 
120,6/8/18,14,$3.01 
120,6/8/18,15,$4.32 
120,6/8/18,16,$3.47 
120,6/8/18,17,$3.07 
120,6/8/18,18,$1.79 
120,6/8/18,19,$1.96 
120,6/8/18,20,$1.65 
120,6/8/18,21,$1.77 
120,6/8/18,22,$1.49 
120,6/8/18,23,$1.52 
120,6/9/18,0,$1.65 
120,6/9/18,1,$1.82 
120,6/9/18,2,$1.67 
120,6/9/18,3,$1.69 
120,6/9/18,4,$0.99 
120,6/9/18,5,$0.82 
120,6/9/18,6,$0.68 
120,6/9/18,7,$0.59 
120,6/9/18,8,$0.48 
120,6/9/18,9,$0.56 
120,6/9/18,10,$0.75 
120,6/9/18,11,$0.88 
120,6/9/18,12,$0.82 
120,6/9/18,13,$0.90 
120,6/9/18,14,$1.03 
120,6/9/18,15,$1.05 
120,6/9/18,16,$1.09 
120,6/9/18,17,$1.52 
120,6/9/18,18,$1.37 
120,6/9/18,19,$1.63 
120,6/9/18,20,$1.96 
120,6/9/18,21,$2.10 
120,6/9/18,22,$2.12 
120,6/9/18,23,$2.01 
120,6/10/18,0,$2.38 
120,6/10/18,1,$2.45 
120,6/10/18,2,$2.28 
120,6/10/18,3,$1.97 
120,6/10/18,4,$1.01 
120,6/10/18,5,$0.94 
120,6/10/18,6,$0.62 
120,6/10/18,7,$0.42 
120,6/10/18,8,$0.40 
120,6/10/18,9,$0.38 
120,6/10/18,10,$0.48 
120,6/10/18,11,$0.68 
120,6/10/18,12,$0.74 
120,6/10/18,13,$0.93 
120,6/10/18,14,$1.18 
120,6/10/18,15,$1.30 
120,6/10/18,16,$1.28 
120,6/10/18,17,$1.18 
120,6/10/18,18,$1.24 
120,6/10/18,19,$1.25 
120,6/10/18,20,$1.16 
120,6/10/18,21,$1.02 
120,6/10/18,22,$0.98 
120,6/10/18,23,$1.13 
120,6/11/18,0,$1.16 
120,6/11/18,1,$1.22 
120,6/11/18,2,$1.02 
120,6/11/18,3,$1.01 
120,6/11/18,4,$0.76 
120,6/11/18,5,$0.63 
120,6/11/18,6,$0.61 
120,6/11/18,7,$0.39 
120,6/11/18,8,$0.33 
120,6/11/18,9,$0.41 
120,6/11/18,10,$0.45 
120,6/11/18,11,$0.46 
120,6/11/18,12,$0.56 
120,6/11/18,13,$0.87 
120,6/11/18,14,$1.12 
120,6/11/18,15,$1.21 
120,6/11/18,16,$1.23 
120,6/11/18,17,$0.98 
120,6/11/18,18,$0.84 
120,6/11/18,19,$0.89 
120,6/11/18,20,$0.95 
120,6/11/18,21,$1.12 
120,6/11/18,22,$1.02 
120,6/11/18,23,$1.00 
120,6/12/18,0,$1.14 
120,6/12/18,1,$1.37 
120,6/12/18,2,$1.43 
120,6/12/18,3,$1.04 
120,6/12/18,4,$0.73 
120,6/12/18,5,$0.69 
120,6/12/18,6,$0.81 
120,6/12/18,7,$0.48 
120,6/12/18,8,$0.41 
120,6/12/18,9,$0.38 
120,6/12/18,10,$0.47 
120,6/12/18,11,$0.44 
120,6/12/18,12,$0.70 
120,6/12/18,13,$0.94 
120,6/12/18,14,$1.19 
120,6/12/18,15,$1.61 
120,6/12/18,16,$2.46 
120,6/12/18,17,$2.35 
120,6/12/18,18,$1.82 
120,6/12/18,19,$1.50 
120,6/12/18,20,$1.38 
120,6/12/18,21,$1.13 
120,6/12/18,22,$0.75 
120,6/12/18,23,$0.95 
120,6/13/18,0,$0.74 
120,6/13/18,1,$1.04 
120,6/13/18,2,$1.13 
120,6/13/18,3,$0.98 
120,6/13/18,4,$0.72 
120,6/13/18,5,$0.66 
120,6/13/18,6,$0.48 
120,6/13/18,7,$0.32 
120,6/13/18,8,$0.28 
120,6/13/18,9,$0.37 
120,6/13/18,10,$0.44 
120,6/13/18,11,$0.50 
120,6/13/18,12,$0.41 
120,6/13/18,13,$0.64 
120,6/13/18,14,$0.82 
120,6/13/18,15,$0.66 
120,6/13/18,16,$0.63 
120,6/13/18,17,$0.72 
120,6/13/18,18,$0.75 
120,6/13/18,19,$1.06 
120,6/13/18,20,$0.91 
120,6/13/18,21,$0.92 
120,6/13/18,22,$0.97 
120,6/13/18,23,$1.43 
121,5/17/18,0,$0.01 
121,5/17/18,1,$0.00 
121,5/17/18,2,$0.00 
121,5/17/18,3,$0.00 
121,5/17/18,4,$0.00 
121,5/17/18,5,$0.30 
121,5/17/18,6,$0.44 
121,5/17/18,7,$0.39 
121,5/17/18,8,$0.38 
121,5/17/18,9,$0.37 
121,5/17/18,10,$0.38 
121,5/17/18,11,$0.46 
121,5/17/18,12,$0.51 
121,5/17/18,13,$0.32 
121,5/17/18,14,$0.23 
121,5/17/18,15,$0.21 
121,5/17/18,16,$0.19 
121,5/17/18,17,$0.23 
121,5/17/18,18,$0.24 
121,5/17/18,19,$0.26 
121,5/17/18,20,$0.33 
121,5/17/18,21,$0.28 
121,5/17/18,22,$0.22 
121,5/17/18,23,$0.00 
121,5/18/18,0,$0.00 
121,5/18/18,1,$0.00 
121,5/18/18,2,$0.00 
121,5/18/18,3,$0.00 
121,5/18/18,4,$0.00 
121,5/18/18,5,$0.25 
121,5/18/18,6,$0.31 
121,5/18/18,7,$0.42 
121,5/18/18,8,$0.36 
121,5/18/18,9,$0.44 
121,5/18/18,10,$0.44 
121,5/18/18,11,$0.55 
121,5/18/18,12,$0.58 
121,5/18/18,13,$0.55 
121,5/18/18,14,$0.43 
121,5/18/18,15,$0.38 
121,5/18/18,16,$0.47 
121,5/18/18,17,$0.64 
121,5/18/18,18,$0.53 
121,5/18/18,19,$0.51 
121,5/18/18,20,$0.54 
121,5/18/18,21,$0.43 
121,5/18/18,22,$0.36 
121,5/18/18,23,$0.01 
121,5/19/18,0,$0.01 
121,5/19/18,1,$0.00 
121,5/19/18,2,$0.01 
121,5/19/18,3,$0.00 
121,5/19/18,4,$0.00 
121,5/19/18,5,$0.22 
121,5/19/18,6,$0.86 
121,5/19/18,7,$1.43 
121,5/19/18,8,$1.40 
121,5/19/18,9,$1.28 
121,5/19/18,10,$0.98 
